zone09  Latitude        Longitude
821     41.50614590490  -87.68396654240
822     41.49168749540  -87.78056641980
823     41.49166658580  -87.76122120770
824     41.47710162620  -87.78062684740
825     41.47703815810  -87.76122701030
826     41.49160441440  -87.74193646120
827     41.49153905590  -87.72259720000
828     41.47699146290  -87.74183399340
829     41.47693999030  -87.72247993010
830     41.49157140220  -87.70323762070
831     41.49160958660  -87.68387889000
832     41.47696517600  -87.70313304700
833     41.47698776020  -87.68381746340
834     41.54988225530  -87.66502420810
835     41.54991936690  -87.64568732690
836     41.53519644910  -87.66491162650
837     41.53516208110  -87.64554831130
838     41.54277427800  -87.61657979640
839     41.54289179820  -87.57783566760
840     41.52057745290  -87.66475869520
841     41.52064265970  -87.64539211420
842     41.50605036190  -87.66462013010
843     41.50612075080  -87.64512603670
844     41.52074211000  -87.62597585780
845     41.52083013030  -87.60660944000
846     41.50613817920  -87.62581185420
847     41.50621257800  -87.60651018450
848     41.51364248560  -87.57756428160
849     41.48425832520  -87.65475392730
850     41.48428840220  -87.61606598250
851     41.48454350820  -87.57738468040
852     41.54306324380  -87.54184284450
853     41.51381436810  -87.54180787610
854     41.48475374810  -87.54179011960
855     42.47633244120  -88.67734578470
856     42.47673941410  -88.61867560350
857     42.43673194960  -88.67698173410
858     42.43663805930  -88.61854032820
859     42.39312949410  -88.67629815660
860     42.39300441480  -88.61806168540
861     42.34957703950  -88.67625734430
862     42.34941285120  -88.61800445750
863     42.30596782790  -88.67629106660
864     42.30590723480  -88.61816613640
865     42.26247623920  -88.67630798310
866     42.26241002860  -88.61821297390
867     42.21885741070  -88.67633131240
868     42.21887290810  -88.61814650990
869     42.17522316320  -88.67627558820
870     42.17530337470  -88.61785515890
871     42.47651051830  -88.55988662060
872     42.47629976380  -88.50114640490
873     42.43636461640  -88.55994223960
874     42.43615130100  -88.50129725630
875     42.39295160000  -88.55984304840
876     42.39265322410  -88.50140523670
877     42.34941750710  -88.55975277580
878     42.34911756440  -88.50151373230
879     42.30580582820  -88.55969394950
880     42.30566965720  -88.50144548210
881     42.26237143310  -88.55982365770
882     42.26223147960  -88.50127969540
883     42.21881835900  -88.55981752620
884     42.21883004290  -88.50143282950
885     42.17531177580  -88.55968933550
886     42.17533300840  -88.50131448480
887     42.47615786630  -88.44245744930
888     42.47612607980  -88.38416581290
889     42.43601954590  -88.44277089170
890     42.43605627680  -88.38433553240
891     42.39252336970  -88.44302894380
892     42.39269533400  -88.38468511830
893     42.34907943700  -88.44308611940
894     42.34930851090  -88.38455151630
895     42.31285234780  -88.45277097020
896     42.31296124240  -88.41376988770
897     42.31312449990  -88.37474021050
898     42.28386507000  -88.45264731180
899     42.28393522440  -88.41363362590
900     42.28412108090  -88.37466805760
901     42.25499212800  -88.45254001870
902     42.25505973860  -88.41352533510
903     42.25517404050  -88.37444015210
904     42.22632319870  -88.37408020180
905     42.22616725220  -88.41293407170
906     42.22610052780  -88.45212893170
907     42.19734843040  -88.37400038900
908     42.19716266930  -88.45220288930
909     42.19725618830  -88.41277388660
910     42.16826910720  -88.45219694520
911     42.16832354680  -88.41285857270
912     42.16843503730  -88.37394284640
913     42.47627108430  -88.32586807790
914     42.47667779480  -88.26728815730
915     42.48423236980  -88.21857243500
916     42.43625520200  -88.32567595900
917     42.43681695320  -88.26699507030
918     42.45902631330  -88.21839522610
919     42.43003861840  -88.21823310650
920     42.40011011570  -88.33556072840
921     42.40030643900  -88.29628577120
922     42.40071307260  -88.25725950720
923     42.40106748630  -88.21830537680
924     42.37118644380  -88.33564366610
925     42.37145977950  -88.29648859280
926     42.37184183730  -88.25740030730
927     42.37209613490  -88.21831298280
928     42.34226931920  -88.33571960760
929     42.34257738110  -88.29662085840
930     42.34298812060  -88.25762749720
931     42.34317845720  -88.21833835920
932     42.31327642860  -88.33574200600
933     42.31366970010  -88.29673775610
934     42.31399712280  -88.25792037440
935     42.31421030160  -88.21871411960
936     42.28433442290  -88.33561214260
937     42.28475072390  -88.29656945330
938     42.28502202980  -88.25776447920
939     42.28504082370  -88.21849882330
940     42.25550916910  -88.33540982300
941     42.25577555760  -88.29645240960
942     42.25606752900  -88.25750974850
943     42.25608750220  -88.21830600270
944     42.23350156460  -88.34504123920
945     42.23362513470  -88.32574977270
946     42.21892137940  -88.34502086010
947     42.21897731960  -88.32554784090
948     42.22659086150  -88.29628708070
949     42.22683681600  -88.25747008560
950     42.22701804810  -88.21860002180
951     42.19730471140  -88.33512379910
952     42.19738231380  -88.29619600550
953     42.19762981070  -88.25744938150
954     42.19783789180  -88.21882081590
955     42.16844570110  -88.33521207060
956     42.16844313020  -88.29647811900
957     42.16860725050  -88.25767804160
958     42.16873531490  -88.21902035640
959     42.48456827640  -88.17947271220
960     42.48479102710  -88.14036511800
961     42.45924340860  -88.17916215040
962     42.45913340790  -88.14032675450
963     42.43007415380  -88.17905310630
964     42.42988171000  -88.13996841680
965     42.40106321200  -88.17926152660
966     42.40105160990  -88.13991187850
967     42.37223444510  -88.17907076240
968     42.37216046090  -88.13991802440
969     42.34327776750  -88.17899292300
970     42.34312254200  -88.13998347740
971     42.31406011590  -88.17930414180
972     42.31384785340  -88.14024734190
973     42.28492916980  -88.17914006110
974     42.28469309060  -88.14013246160
975     42.25589924020  -88.17902438570
976     42.25576279310  -88.13986364380
977     42.22701606010  -88.17924656480
978     42.22674894880  -88.13986229770
979     42.19797924420  -88.17972290670
980     42.19771457700  -88.14039341940
981     42.16882093340  -88.18009161080
982     42.16869326010  -88.14094198370
983     42.48468651110  -88.10161717660
984     42.48451745960  -88.06226052790
985     42.48416924660  -88.02289352030
986     42.45909749270  -88.10162515820
987     42.45901229750  -88.06245213720
988     42.45890927510  -88.02307526720
989     42.42997158530  -88.10141150310
990     42.42998744910  -88.06259887520
991     42.42984205760  -88.02332901580
992     42.40088337840  -88.10128755480
993     42.40079123130  -88.06280994820
994     42.40064411800  -88.02369949170
995     42.37184999970  -88.10145241060
996     42.37157389860  -88.06314437110
997     42.37147063940  -88.02401876160
998     42.34268304120  -88.10158695670
999     42.34246460170  -88.06322235930
1000    42.34240576590  -88.02418053340
1001    42.31346237020  -88.10162917380
1002    42.31340186080  -88.06298838700
1003    42.31334744080  -88.02391475350
1004    42.28437928780  -88.10144297520
1005    42.28436151520  -88.06267877870
1006    42.28429510430  -88.02358141130
1007    42.25546441360  -88.10121080830
1008    42.25541643530  -88.06261542390
1009    42.25527687050  -88.02360694760
1010    42.22656150470  -88.10138573550
1011    42.22637874640  -88.06284664340
1012    42.22626884340  -88.02381978630
1013    42.19750897100  -88.10155596570
1014    42.19733743250  -88.06284311510
1015    42.19724671240  -88.02388866050
1016    42.16853245340  -88.10182359700
1017    42.16834122500  -88.06283760980
1018    42.16820457400  -88.02393400140
1019    42.47626461780  -87.97297700220
1020    42.47545785950  -87.91310319170
1021    42.43660521780  -87.97337436420
1022    42.43598648180  -87.91359966200
1023    42.40036504010  -87.98354511750
1024    42.40003118850  -87.94349771290
1025    42.39969709250  -87.90426835680
1026    42.37129088350  -87.98389301910
1027    42.37838112540  -87.95355113310
1028    42.37833712030  -87.93392342230
1029    42.37079180820  -87.90458431310
1030    42.36388418460  -87.95370014520
1031    42.36382478800  -87.93403977620
1032    42.34223874870  -87.98411188380
1033    42.34203554650  -87.94395154700
1034    42.34176727930  -87.90474521910
1035    42.31327185950  -87.98405546280
1036    42.31299444930  -87.94411120820
1037    42.31270195730  -87.90498805580
1038    42.28420722300  -87.98408036940
1039    42.29126590320  -87.95422381180
1040    42.29110096740  -87.93464224710
1041    42.28364443060  -87.90523661920
1042    42.27672078800  -87.95443124030
1043    42.27652111060  -87.93476892870
1044    42.25507588370  -87.98405942960
1045    42.25490436770  -87.94460061660
1046    42.25464087800  -87.90549683570
1047    42.22619539730  -87.98455492910
1048    42.22603270020  -87.94509572820
1049    42.22568562970  -87.90594609780
1050    42.19720731830  -87.98473832300
1051    42.19715535840  -87.94545686180
1052    42.19669068080  -87.90628526370
1053    42.16818505900  -87.98492096770
1054    42.16802743930  -87.94572560140
1055    42.16767152640  -87.90667327700
1056    42.48216704610  -87.86409687110
1057    42.48182156590  -87.82536968290
1058    42.48094544340  -87.80213625520
1059    42.45730760730  -87.86440792520
1060    42.45707238620  -87.82543807990
1061    42.45784772020  -87.80232618170
1062    42.42834226560  -87.86474483820
1063    42.42819248390  -87.82388487130
1064    42.40662639990  -87.87474776570
1065    42.40650471930  -87.85512375310
1066    42.40640309940  -87.83543590480
1067    42.40621926670  -87.81404715810
1068    42.39207661850  -87.87494532570
1069    42.39193103330  -87.85525034100
1070    42.39189191810  -87.83555779730
1071    42.39177071280  -87.81426838890
1072    42.37762493540  -87.87511652660
1073    42.37748996090  -87.85541235170
1074    42.37743346060  -87.83573083630
1075    42.37768920210  -87.81691656910
1076    42.36316943460  -87.87522972480
1077    42.36303409230  -87.85561201450
1078    42.36262941300  -87.82822295930
1079    42.34866138880  -87.87530682170
1080    42.34854801940  -87.85575795120
1081    42.34846640290  -87.83622484410
1082    42.33418819420  -87.87543054870
1083    42.33409884780  -87.85587077830
1084    42.33423287340  -87.83679807160
1085    42.31962352340  -87.87558666180
1086    42.31948740880  -87.85610831580
1087    42.31929764050  -87.83773599990
1088    42.30507416510  -87.87572400470
1089    42.30491444380  -87.85627689220
1090    42.30503987040  -87.83825767540
1091    42.29061212810  -87.87589944220
1092    42.29043118430  -87.85644192010
1093    42.29021661530  -87.83859025390
1094    42.27612868170  -87.87602491410
1095    42.27595634170  -87.85655799620
1096    42.27569102360  -87.83735859110
1097    42.26166980470  -87.87614592700
1098    42.26149212830  -87.85676739410
1099    42.26090202130  -87.83463421910
1100    42.24719656370  -87.87637282340
1101    42.24707936380  -87.85698260020
1102    42.24692398540  -87.83758333600
1103    42.24622709730  -87.82151971490
1104    42.23274598860  -87.87649881170
1105    42.23266000090  -87.85689659850
1106    42.23254404960  -87.83741985430
1107    42.23213819500  -87.81903174590
1108    42.21828008850  -87.87657361860
1109    42.21816025830  -87.85682072450
1110    42.21802460800  -87.83740660240
1111    42.21753719580  -87.81566882230
1112    42.20378687050  -87.87666182030
1113    42.20362886260  -87.85681079830
1114    42.20349583630  -87.83736272160
1115    42.20345646050  -87.81803074660
1116    42.20234520430  -87.80117637570
1117    42.18925898890  -87.87678104480
1118    42.18913482190  -87.85693895630
1119    42.18896099150  -87.83740068110
1120    42.18892631670  -87.81804182870
1121    42.18833345340  -87.79643905890
1122    42.17472184310  -87.87702258850
1123    42.17463788750  -87.85725842990
1124    42.17453713760  -87.83770585050
1125    42.17441305970  -87.81825130280
1126    42.17433556790  -87.79885776150
1127    42.17325281710  -87.78084417170
1128    42.16022536260  -87.87728766150
1129    42.16017871800  -87.85761160270
1130    42.16005739710  -87.83814371190
1131    42.15999320590  -87.81862855390
1132    42.15986771120  -87.79914687940
1133    42.15926013280  -87.77553082320
1134    42.13187499690  -88.55924744860
1135    42.13186106880  -88.50112915480
1136    42.08827170740  -88.55916974950
1137    42.08837756970  -88.50097487950
1138    42.04589857940  -88.57505352000
1139    42.04625173900  -88.51892879530
1140    42.00342332310  -88.57461842590
1141    42.00406733760  -88.51844563820
1142    41.95984841780  -88.57426909990
1143    41.96051406030  -88.51788289730
1144    41.91614215740  -88.57402183520
1145    41.91699065290  -88.51753138440
1146    41.87250487600  -88.57431919400
1147    41.87333329930  -88.51773146450
1148    41.82887257060  -88.57485340830
1149    41.82977889680  -88.51832741380
1150    41.78543943810  -88.57477239240
1151    41.78626270470  -88.51828296630
1152    41.74183694760  -88.57457017130
1153    41.74264153900  -88.51809407180
1154    42.13206890330  -88.44275601350
1155    42.13224544500  -88.38401537060
1156    42.08862641550  -88.44263679500
1157    42.08884076570  -88.38411684130
1158    42.04678818520  -88.46243565520
1159    42.04732453410  -88.40592337570
1160    42.00483310470  -88.46192450320
1161    42.00590324980  -88.40547559290
1162    41.96126932330  -88.46127262220
1163    41.96214652270  -88.40481710440
1164    41.91767031730  -88.46105555280
1165    41.91849138480  -88.40454742690
1166    41.87418762550  -88.46115063170
1167    41.87498171340  -88.40468933050
1168    41.83062096360  -88.46165479220
1169    41.83132575170  -88.40506952980
1170    41.78696424420  -88.46189211080
1171    41.78767418740  -88.40512493710
1172    41.75413649650  -88.47615675110
1173    41.75448214330  -88.44865347610
1174    41.73232014090  -88.47595225860
1175    41.73272097110  -88.44839952710
1176    41.75477807780  -88.41931274330
1177    41.75517935300  -88.39010091480
1178    41.73307733790  -88.41917941600
1179    41.73338922530  -88.38997388970
1180    42.13949602480  -88.33529327130
1181    42.13943039710  -88.29669075840
1182    42.13957255100  -88.25769911720
1183    42.11055118530  -88.33515345690
1184    42.11757412780  -88.30602572000
1185    42.11774313740  -88.28667846530
1186    42.10311183430  -88.30609178430
1187    42.10326522060  -88.28676660480
1188    42.11058228960  -88.25767783070
1189    42.08155635530  -88.33541157810
1190    42.08141303400  -88.29654067740
1191    42.08153506640  -88.25778929630
1192    42.05512162250  -88.35888788730
1193    42.06262334790  -88.33145797540
1194    42.06274895540  -88.31196449260
1195    42.05083502570  -88.33138533470
1196    42.05120131940  -88.31188726690
1197    42.06285328270  -88.29255584770
1198    42.06298908150  -88.27328684600
1199    42.05152593300  -88.29246397510
1200    42.05171723340  -88.27313565690
1201    42.02854674120  -88.35868486190
1202    42.03621093370  -88.33136971930
1203    42.03659099260  -88.31194436410
1204    42.02163497100  -88.33136518900
1205    42.02200042130  -88.31191714410
1206    42.03693659870  -88.29249954740
1207    42.03716123490  -88.27300345110
1208    42.02240189560  -88.29245847630
1209    42.02262795620  -88.27300410660
1210    41.99943905570  -88.35848639110
1211    42.00713159080  -88.33122404960
1212    42.00747534030  -88.31170345060
1213    41.99260908280  -88.33110072440
1214    41.99288094320  -88.31166138940
1215    42.00777352940  -88.29228227040
1216    42.00808021760  -88.27284066220
1217    41.99319145630  -88.29212755450
1218    41.99350737020  -88.27264298160
1219    41.97030125510  -88.35813907760
1220    41.97088070540  -88.32107191570
1221    41.97150961850  -88.28223331680
1222    41.94110663430  -88.35791230700
1223    41.94175112980  -88.32084282980
1224    41.94238063390  -88.28214318520
1225    41.91199002620  -88.35766195840
1226    41.91971932360  -88.33033095650
1227    41.92002249260  -88.31097021970
1228    41.90523966780  -88.33031352220
1229    41.90555744940  -88.31086150000
1230    41.91332271690  -88.28188998590
1231    41.88283705210  -88.35785455340
1232    41.89066729830  -88.33059025840
1233    41.89101790780  -88.31113932230
1234    41.87606807620  -88.33065700070
1235    41.87642202460  -88.31123152300
1236    41.88422305870  -88.28195134510
1237    41.85376173980  -88.35817436570
1238    41.85446785820  -88.32097846540
1239    41.85521052480  -88.28209307280
1240    41.82475797580  -88.35826906990
1241    41.82541895530  -88.32106260360
1242    41.82622814720  -88.28224230370
1243    41.80276721360  -88.36773486500
1244    41.80306322010  -88.34985696000
1245    41.80337985250  -88.33046598480
1246    41.78822300320  -88.36760041250
1247    41.78843024170  -88.34971757380
1248    41.78871189920  -88.33030481320
1249    41.77369069360  -88.36753414580
1250    41.77387279950  -88.34964911090
1251    41.77415233110  -88.33023678510
1252    41.80371933430  -88.31110342940
1253    41.80413617830  -88.29176066600
1254    41.80451792560  -88.27243012310
1255    41.78907938690  -88.31091861020
1256    41.78947618410  -88.29159270090
1257    41.78988704120  -88.27224771500
1258    41.77448912850  -88.31079293830
1259    41.77492425790  -88.29138600430
1260    41.77540403720  -88.27202963380
1261    41.75909981060  -88.36739149730
1262    41.75936055840  -88.34952546260
1263    41.75964775650  -88.33011272670
1264    41.74459501120  -88.36728005620
1265    41.74489314390  -88.34939966420
1266    41.74526934860  -88.32999884910
1267    41.73012318470  -88.36731815280
1268    41.73042000770  -88.34947499650
1269    41.73081746940  -88.32995494850
1270    41.76003227700  -88.31063066020
1271    41.76043402650  -88.29120242330
1272    41.76087055280  -88.27181905280
1273    41.74562206990  -88.31050924660
1274    41.74601584800  -88.29113659990
1275    41.74635759380  -88.27169052400
1276    41.73115520550  -88.31041792690
1277    41.73152727230  -88.29100793560
1278    41.73185662450  -88.27169454530
1279    41.97236449470  -88.24286855640
1280    41.97298181270  -88.20329667030
1281    41.97347449410  -88.16434539800
1282    41.94332451960  -88.24288401770
1283    41.94389102480  -88.20368308130
1284    41.94440928310  -88.16480379290
1285    41.91411370220  -88.24299892370
1286    41.91457654400  -88.20398140490
1287    41.91516088420  -88.16505193660
1288    41.88493190000  -88.24318005260
1289    41.88550323670  -88.20428461080
1290    41.88606720650  -88.16528769600
1291    41.85584950340  -88.24333912770
1292    41.85652870570  -88.20466312840
1293    41.85698695330  -88.16578273450
1294    41.82683137020  -88.24344687200
1295    41.82740765460  -88.20476921150
1296    41.82775712590  -88.16596213930
1297    41.80499889790  -88.25339450260
1298    41.80526008650  -88.23431717290
1299    41.79039063580  -88.25346523080
1300    41.79069731210  -88.23472143000
1301    41.80546948140  -88.21491079060
1302    41.80561274170  -88.19555460270
1303    41.79087781990  -88.21534198500
1304    41.79104295220  -88.19583833010
1305    41.80573030660  -88.17615682020
1306    41.80584541710  -88.15659665670
1307    41.79115256660  -88.17638842780
1308    41.79129723520  -88.15691877600
1309    41.77582755710  -88.25342514980
1310    41.77608223660  -88.23489353470
1311    41.76126571420  -88.25334793260
1312    41.76149173800  -88.23491098650
1313    41.77629387230  -88.21555402880
1314    41.77645119280  -88.19606181090
1315    41.76172036300  -88.21560278740
1316    41.76190886970  -88.19617975320
1317    41.77659426430  -88.17663410280
1318    41.77680091220  -88.15724952910
1319    41.76207964000  -88.17675137300
1320    41.76234457600  -88.15735634880
1321    41.74668055710  -88.25328226200
1322    41.74689426280  -88.23500122480
1323    41.73206001090  -88.25339699950
1324    41.73225288370  -88.23515536030
1325    41.73990920270  -88.20600144260
1326    41.74039019650  -88.16725080800
1327    41.98146282840  -88.13741671660
1328    41.98214910320  -88.12006620390
1329    41.96707423250  -88.13757514100
1330    41.96778929930  -88.12025879720
1331    41.97584026340  -88.09068024580
1332    41.97724960260  -88.05131457170
1333    41.94545492800  -88.12800264600
1334    41.95362291090  -88.10083875010
1335    41.95418868320  -88.08120165310
1336    41.93891170860  -88.10092628060
1337    41.93944140750  -88.08125958640
1338    41.95485901680  -88.06154095790
1339    41.95563518130  -88.04168721970
1340    41.94011493640  -88.06168047570
1341    41.94080763920  -88.04183240780
1342    41.91608517050  -88.12812291560
1343    41.92424993140  -88.10094017280
1344    41.92479171400  -88.08135212250
1345    41.90957117220  -88.10092798140
1346    41.91014792380  -88.08141374240
1347    41.91841428150  -88.05187199500
1348    41.89410887760  -88.13856723600
1349    41.89475625020  -88.12147601430
1350    41.87980859280  -88.13857754490
1351    41.88050242600  -88.12146381180
1352    41.89517600810  -88.10181586180
1353    41.89566972260  -88.08211037330
1354    41.88087540820  -88.10183308330
1355    41.88122554680  -88.08224811210
1356    41.89608627950  -88.06260481820
1357    41.89654225590  -88.04273278270
1358    41.88138509840  -88.06276921470
1359    41.88169056420  -88.04280045270
1360    41.86519891990  -88.13866524590
1361    41.86584853920  -88.12130778690
1362    41.85061609870  -88.13865360960
1363    41.85124722840  -88.12117485250
1364    41.86619890440  -88.10173586780
1365    41.86650870120  -88.08229176490
1366    41.85155953010  -88.10165505860
1367    41.85181171620  -88.08232532260
1368    41.86672806040  -88.06268820350
1369    41.86693373210  -88.04287892150
1370    41.85208554290  -88.06269027500
1371    41.85230056390  -88.04298988350
1372    41.82897990080  -88.12895179080
1373    41.82966921630  -88.09196653700
1374    41.83030544590  -88.05316951070
1375    41.80631484640  -88.13851545610
1376    41.80701456380  -88.12076936050
1377    41.79156559050  -88.13855482750
1378    41.79222379580  -88.12027033540
1379    41.80734261490  -88.10135737530
1380    41.80770633950  -88.08184381710
1381    41.79258309570  -88.10075635130
1382    41.79302858410  -88.08120931850
1383    41.80110955490  -88.05255260720
1384    41.77006123540  -88.12856155960
1385    41.77101430600  -88.09017506250
1386    41.77198025120  -88.05125014680
1387    41.74101008490  -88.12811737430
1388    41.74205030210  -88.08889622370
1389    41.74293725290  -88.05017753110
1390    41.98533053780  -88.02475797920
1391    41.98555712510  -88.00807138200
1392    41.98572733360  -87.98846117890
1393    41.98598127270  -87.96898104970
1394    41.98628221340  -87.94953855300
1395    41.97078424380  -88.02473033800
1396    41.97100959910  -88.00813789340
1397    41.97124461940  -87.98855623000
1398    41.97160120590  -87.96901936360
1399    41.97190476100  -87.94945594690
1400    41.95598066630  -88.02488310440
1401    41.95619215680  -88.00822403800
1402    41.95652702060  -87.98860661440
1403    41.95693770370  -87.96908038000
1404    41.95726782930  -87.94945142190
1405    41.99023410670  -87.93011527350
1406    41.97575090260  -87.93010435230
1407    41.95751382310  -87.93000595090
1408    41.94115284590  -88.02499651920
1409    41.94152574410  -88.00824981000
1410    41.94191362110  -87.98865947970
1411    41.94232081490  -87.96911686350
1412    41.94263501490  -87.94949633530
1413    41.94294434190  -87.92996550380
1414    41.92645981840  -88.02504325950
1415    41.92688682210  -88.00825235060
1416    41.92729879060  -87.98870631620
1417    41.92768197710  -87.96920761070
1418    41.92806798170  -87.94956768290
1419    41.92841685630  -87.92997182790
1420    41.91177655830  -88.02496230060
1421    41.91224797130  -88.00792060330
1422    41.91263165140  -87.98848381260
1423    41.91302423910  -87.96897785910
1424    41.91344996910  -87.94950634750
1425    41.91384523490  -87.93010641360
1426    41.89697858740  -88.02518069440
1427    41.89731286140  -88.00813076040
1428    41.89758884890  -87.98851235650
1429    41.89782559520  -87.96901215440
1430    41.89828054480  -87.94960550300
1431    41.89877114870  -87.93022379120
1432    41.88192079510  -88.02543087000
1433    41.88235296130  -88.00833103850
1434    41.88245235980  -87.98872416760
1435    41.88268670450  -87.96913963320
1436    41.88324025640  -87.94966238020
1437    41.88380320670  -87.93028205910
1438    41.86712078780  -88.02531650990
1439    41.86763896920  -88.00790881980
1440    41.86780168640  -87.98824999070
1441    41.86804948140  -87.96855207030
1442    41.86862507770  -87.94899611180
1443    41.86926437630  -87.92979580570
1444    41.85254320230  -88.02505770040
1445    41.85304852670  -88.00711165770
1446    41.85331248810  -87.98753161910
1447    41.85362620040  -87.96787214920
1448    41.85416470350  -87.94851953580
1449    41.85459717270  -87.92931959740
1450    41.83799904530  -88.02481569470
1451    41.83844185640  -88.00630723820
1452    41.83877040160  -87.98679262550
1453    41.83913873170  -87.96749001060
1454    41.83964167560  -87.94829679240
1455    41.84016881120  -87.92897577410
1456    41.82335338360  -88.02455667880
1457    41.82384511800  -88.00564128750
1458    41.82422913660  -87.98623488360
1459    41.82467789870  -87.96697324510
1460    41.82514721910  -87.94772545550
1461    41.82561098250  -87.92830663890
1462    41.80886256790  -88.02413447370
1463    41.80928200950  -88.00501007070
1464    41.80977141190  -87.98562856800
1465    41.81024054800  -87.96624968260
1466    41.81061973420  -87.94692044320
1467    41.81100320690  -87.92761516400
1468    41.79445631490  -88.02354268430
1469    41.79485916990  -88.00444700030
1470    41.79524956850  -87.98503063230
1471    41.79566648800  -87.96569372340
1472    41.79607372550  -87.94633251350
1473    41.79646821460  -87.92696998480
1474    41.78001258360  -88.02294800150
1475    41.78038201520  -88.00396687750
1476    41.78073206670  -87.98452416370
1477    41.78112550480  -87.96514308680
1478    41.78153918570  -87.94575641810
1479    41.78191929290  -87.92641511530
1480    41.76543436090  -88.02239690510
1481    41.76582473990  -88.00352207880
1482    41.76619363330  -87.98404475470
1483    41.76655386900  -87.96462339040
1484    41.76693257300  -87.94524237020
1485    41.76731906170  -87.92588930960
1486    41.75093519940  -88.02194334980
1487    41.75129585250  -88.00301591200
1488    41.75165386790  -87.98359217330
1489    41.75201628120  -87.96416059340
1490    41.75239448710  -87.94473439860
1491    41.75280101760  -87.92533958670
1492    41.73643358060  -88.02148330670
1493    41.73676310790  -88.00262524460
1494    41.73708666110  -87.98315452770
1495    41.73745948270  -87.96369627420
1496    41.73787917390  -87.94424045360
1497    41.73826949150  -87.92483714160
1498    41.71472945120  -88.01106806370
1499    41.71538215040  -87.97280058740
1500    41.71717047440  -87.93638724080
1501    41.69283813410  -88.01043713520
1502    41.69424365080  -87.97382200960
1503    41.70973117480  -88.24314753680
1504    41.71023790360  -88.20584304120
1505    41.71081906410  -88.16710098260
1506    41.68005240980  -88.24232596040
1507    41.68065344050  -88.20478509060
1508    41.68140971650  -88.16600637450
1509    41.65096695210  -88.24133078160
1510    41.65161893170  -88.20366802500
1511    41.65243830190  -88.16491274160
1512    41.62194331000  -88.24019373730
1513    41.62281234550  -88.20257264170
1514    41.62348785420  -88.16393107160
1515    41.59326778770  -88.23900751390
1516    41.59400042550  -88.20150930190
1517    41.59451944660  -88.16282987460
1518    41.56462915160  -88.23774691110
1519    41.56504713270  -88.20033516510
1520    41.56550322750  -88.16171302730
1521    41.53564923150  -88.23666070190
1522    41.53606071230  -88.19919030590
1523    41.53648527090  -88.16055832210
1524    41.50661254390  -88.23559588460
1525    41.50703521780  -88.19805618150
1526    41.50746037410  -88.15940447520
1527    41.47762833960  -88.23444644960
1528    41.47816316860  -88.19688827330
1529    41.47877205190  -88.15818978420
1530    41.44141754040  -88.22331417680
1531    41.44260700340  -88.16640894860
1532    41.39796861340  -88.22157841490
1533    41.39912079650  -88.16460152520
1534    41.35451125450  -88.22020465310
1535    41.35571591020  -88.16290079690
1536    41.31090533700  -88.21884823310
1537    41.31233017600  -88.16123149400
1538    41.26749617570  -88.21760793960
1539    41.26868857830  -88.15991573340
1540    41.22384000830  -88.21583753160
1541    41.22497511420  -88.15850465210
1542    41.71199048600  -88.12735399650
1543    41.71281412690  -88.08800756590
1544    41.72074392350  -88.05944536320
1545    41.72131449220  -88.04003229750
1546    41.70599468820  -88.05889586930
1547    41.70666257270  -88.03945379690
1548    41.68266890280  -88.12646242880
1549    41.68355504070  -88.08699204000
1550    41.68461562970  -88.04839054370
1551    41.66053349040  -88.13544805860
1552    41.66100269930  -88.11529312470
1553    41.64598564470  -88.13500400300
1554    41.64650385760  -88.11486304480
1555    41.65454044690  -88.08601655440
1556    41.65556872820  -88.04746520950
1557    41.62438194590  -88.12440917470
1558    41.62542486320  -88.08502248940
1559    41.62644001140  -88.04657910870
1560    41.59528732770  -88.12346667380
1561    41.59625834260  -88.08407902020
1562    41.59732095270  -88.04552937680
1563    41.56623321950  -88.12239689020
1564    41.56725912620  -88.08303844770
1565    41.56822982750  -88.04457605800
1566    41.54420864080  -88.13113787350
1567    41.54471892530  -88.11119677710
1568    41.52968960310  -88.13066643960
1569    41.53021691750  -88.11070893410
1570    41.54519300780  -88.09193726790
1571    41.54571968470  -88.07266776000
1572    41.53073172540  -88.09146027450
1573    41.53130093540  -88.07215238740
1574    41.54623470070  -88.05341072500
1575    41.54675058200  -88.03432527250
1576    41.53183384420  -88.05296327680
1577    41.53233725540  -88.03382418780
1578    41.51519847170  -88.13008531490
1579    41.51577283540  -88.11019347800
1580    41.50089052710  -88.12962751270
1581    41.50154193790  -88.10988139130
1582    41.51635326700  -88.09100378880
1583    41.51693501870  -88.07175545710
1584    41.50210805280  -88.09054033050
1585    41.50264923570  -88.07125766280
1586    41.51746745910  -88.05250758020
1587    41.51793638050  -88.03335241080
1588    41.50315030790  -88.05205064760
1589    41.50354238510  -88.03292536180
1590    41.48659510900  -88.12906615560
1591    41.48729926940  -88.10943717460
1592    41.47223850330  -88.12845566020
1593    41.47285030140  -88.10878473970
1594    41.48088536360  -88.08021986920
1595    41.48174138770  -88.04174748130
1596    41.44390564830  -88.10819310520
1597    41.44520132870  -88.05020147580
1598    41.40057243310  -88.10681036950
1599    41.40161559170  -88.04868464100
1600    41.35718943260  -88.10512930780
1601    41.35796453370  -88.04688081050
1602    41.31349287300  -88.10344490900
1603    41.31414271030  -88.04560865480
1604    41.26983865370  -88.10119995200
1605    41.27048428600  -88.04239364520
1606    41.22613050900  -88.10009448760
